,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28
McHenry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,1.2857142857142858,1.4285714285714286,1.4285714285714286,1.7142857142857142,2.142857142857143,-0.7142857142857143,-1.0,-1.4285714285714286,-1.5714285714285714,-1.5714285714285714,-1.8571428571428572,-2.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.8571428571428571,0.8571428571428571,1.8571428571428572,-0.2857142857142857,-0.5714285714285714,-0.5714285714285714,-0.8571428571428571,-0.7142857142857143,-0.7142857142857143,-1.7142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.7142857142857143
Boone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,1.2857142857142858,1.4285714285714286,1.4285714285714286,2.2857142857142856,2.7142857142857144,2.7142857142857144,3.142857142857143,3.857142857142857,5.428571428571429,5.571428571428571,6.0,6.285714285714286,6.428571428571429,6.285714285714286,5.285714285714286,3.7142857142857144,3.7142857142857144,2.4285714285714284,1.8571428571428572,-9.142857142857142,-9.714285714285714,-10.428571428571429,-10.571428571428571,-10.714285714285714,-10.714285714285714,-10.857142857142858,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0
Orleans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.5714285714285714,1.7142857142857142,4.0,7.571428571428571,10.714285714285714,13.571428571428571,18.714285714285715,26.428571428571427,34.285714285714285,43.0,52.142857142857146,53.714285714285715,67.42857142857143,-19.142857142857142,-27.571428571428573,-35.57142857142857,-46.42857142857143,-59.0,-63.714285714285715,-80.28571428571429,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
Essex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.0,1.5714285714285714,2.857142857142857,4.428571428571429,0.0,0.0,-0.7142857142857143,-0.7142857142857143,-1.1428571428571428,-2.4285714285714284,-4.142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,-0.42857142857142855,-0.7142857142857143,-0.7142857142857143,-0.8571428571428571,-0.8571428571428571,-0.8571428571428571,-0.8571428571428571,-0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,1.4285714285714286,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.4285714285714286,2.0,1.7142857142857142,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.5714285714285714,1.7142857142857142,1.2857142857142858,1.1428571428571428,1.0,1.2857142857142858,0.8571428571428571,1.0,0.8571428571428571,1.4285714285714286,1.7142857142857142,1.8571428571428572,1.2857142857142858,1.1428571428571428,1.4285714285714286,1.4285714285714286,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
Oakland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.8571428571428571,1.2857142857142858,2.0,2.0,2.142857142857143,3.142857142857143,14.571428571428571,25.428571428571427,31.428571428571427,37.57142857142857,45.0,58.857142857142854,74.28571428571429,84.28571428571429,91.42857142857143,112.71428571428571,127.57142857142857,151.71428571428572,170.28571428571428,195.28571428571428,218.85714285714286,245.14285714285714,252.42857142857142,272.0,284.14285714285717,302.2857142857143,299.57142857142856,288.57142857142856,281.57142857142856,288.14285714285717,263.0,241.85714285714286,232.57142857142858,224.14285714285714,218.71428571428572,198.57142857142858,174.14285714285714,170.57142857142858,157.85714285714286,134.57142857142858,126.71428571428571,122.28571428571429,129.0,122.85714285714286,117.0,105.0,100.85714285714286,99.42857142857143,90.42857142857143,88.42857142857143,84.85714285714286,84.28571428571429,83.71428571428571,72.85714285714286,59.142857142857146,51.0,34.42857142857143,31.0,31.142857142857142,36.142857142857146,37.42857142857143,36.714285714285715,46.857142857142854,47.142857142857146,47.285714285714285,43.857142857142854,42.57142857142857,42.0,41.0,24.714285714285715,19.571428571428573,24.142857142857142,24.571428571428573,25.142857142857142,23.142857142857142,20.428571428571427,22.285714285714285,25.714285714285715,18.142857142857142,25.857142857142858,25.857142857142858,24.571428571428573,23.571428571428573,22.428571428571427,364.0,380.14285714285717,372.7142857142857,389.42857142857144,406.14285714285717,405.2857142857143,406.42857142857144,61.0,45.42857142857143,43.0,25.714285714285715,16.714285714285715,17.428571428571427,20.285714285714285,28.428571428571427,52.714285714285715,54.142857142857146,61.0,59.857142857142854,60.142857142857146,57.285714285714285,51.142857142857146,31.285714285714285,33.0
Anoka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857143,1.0,1.7142857142857142,2.142857142857143,2.2857142857142856,2.7142857142857144,3.142857142857143,3.4285714285714284,3.4285714285714284,2.7142857142857144,2.5714285714285716,2.7142857142857144,2.857142857142857,3.2857142857142856,3.0,3.142857142857143,4.571428571428571,4.0,4.285714285714286,4.285714285714286,3.7142857142857144,4.0,3.857142857142857,3.5714285714285716,3.857142857142857,3.5714285714285716,4.142857142857143,7.428571428571429,8.428571428571429,9.285714285714286,10.285714285714286,10.428571428571429,12.714285714285714,13.0,11.571428571428571,12.714285714285714,15.714285714285714,16.571428571428573,18.714285714285715,22.571428571428573,26.571428571428573,30.571428571428573,35.142857142857146,36.857142857142854,38.285714285714285,38.857142857142854,38.42857142857143,33.0,36.0,35.57142857142857,36.0,38.857142857142854,42.57142857142857,43.714285714285715,48.857142857142854,45.285714285714285,45.42857142857143,46.0,49.0,48.714285714285715,46.0,43.857142857142854,42.0,40.0,38.714285714285715,33.57142857142857,31.285714285714285,28.571428571428573,29.714285714285715,28.428571428571427,29.0,27.428571428571427,26.571428571428573,26.714285714285715,26.571428571428573,26.285714285714285,26.571428571428573,23.428571428571427,23.0,22.428571428571427,20.571428571428573,20.428571428571427,18.857142857142858,19.428571428571427,20.714285714285715,21.571428571428573,21.714285714285715,21.428571428571427,21.285714285714285,22.0,21.571428571428573,22.0,21.857142857142858,22.714285714285715
Burlington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.42857142857142855,1.1428571428571428,1.7142857142857142,2.0,2.4285714285714284,3.142857142857143,4.428571428571429,5.285714285714286,5.428571428571429,7.142857142857143,10.142857142857142,13.571428571428571,16.571428571428573,20.285714285714285,22.857142857142858,29.571428571428573,32.857142857142854,39.857142857142854,50.57142857142857,57.857142857142854,66.85714285714286,75.85714285714286,78.0,84.14285714285714,83.85714285714286,80.28571428571429,78.28571428571429,72.71428571428571,67.71428571428571,65.71428571428571,63.285714285714285,58.857142857142854,60.714285714285715,70.28571428571429,72.57142857142857,79.71428571428571,88.14285714285714,91.85714285714286,98.28571428571429,99.57142857142857,106.57142857142857,106.28571428571429,111.14285714285714,104.0,103.0,102.14285714285714,103.71428571428571,101.42857142857143,99.0,94.85714285714286,89.85714285714286,96.71428571428571,94.57142857142857,93.14285714285714,75.85714285714286,80.71428571428571,70.0,70.14285714285714,59.285714285714285,59.714285714285715,49.142857142857146,51.857142857142854,45.857142857142854,43.285714285714285,47.42857142857143,45.0,52.57142857142857,53.857142857142854,53.0,52.714285714285715,54.42857142857143,53.42857142857143,54.142857142857146,43.142857142857146,45.0,45.57142857142857,43.142857142857146,42.714285714285715,38.285714285714285,35.57142857142857,32.42857142857143,28.857142857142858,22.571428571428573,20.142857142857142,18.285714285714285,18.0,15.285714285714286,14.571428571428571,13.857142857142858,13.0,13.714285714285714,17.285714285714285,15.571428571428571,17.428571428571427,19.0,18.285714285714285,21.0,21.714285714285715,18.142857142857142,19.0,24.0,21.285714285714285,24.142857142857142,21.571428571428573
Multnomah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.5714285714285714,2.4285714285714284,2.5714285714285716,2.7142857142857144,3.142857142857143,4.285714285714286,5.428571428571429,7.857142857142857,9.0,10.285714285714286,11.285714285714286,13.0,14.428571428571429,16.428571428571427,15.428571428571429,18.285714285714285,20.285714285714285,20.428571428571427,20.285714285714285,21.714285714285715,20.285714285714285,20.285714285714285,19.142857142857142,20.142857142857142,22.142857142857142,23.142857142857142,20.571428571428573,20.857142857142858,21.428571428571427,21.428571428571427,20.0,17.428571428571427,17.428571428571427,19.428571428571427,19.142857142857142,18.428571428571427,18.571428571428573,19.714285714285715,20.571428571428573,19.285714285714285,18.571428571428573,17.857142857142858,17.714285714285715,15.857142857142858,12.428571428571429,12.857142857142858,13.142857142857142,13.857142857142858,14.571428571428571,17.0,18.428571428571427,20.857142857142858,20.714285714285715,19.857142857142858,18.285714285714285,18.714285714285715,16.857142857142858,16.571428571428573,14.142857142857142,13.857142857142858,13.857142857142858,13.857142857142858,12.285714285714286,11.428571428571429,8.285714285714286,8.0,7.0,6.714285714285714,10.714285714285714,11.0,12.0,15.0,17.857142857142858,18.0,18.428571428571427,14.428571428571429,17.285714285714285,17.0,18.0,17.285714285714285,18.714285714285715,22.285714285714285,25.0,26.142857142857142,29.0,31.714285714285715,33.714285714285715,36.714285714285715,37.714285714285715,38.0,37.285714285714285,39.142857142857146,37.285714285714285,44.714285714285715,41.857142857142854,42.142857142857146,43.714285714285715,43.142857142857146,53.57142857142857,48.42857142857143,43.857142857142854
Philadelphia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.1428571428571428,1.1428571428571428,1.2857142857142858,2.2857142857142856,4.571428571428571,5.571428571428571,9.285714285714286,11.857142857142858,17.142857142857142,23.857142857142858,34.285714285714285,52.714285714285715,69.71428571428571,91.42857142857143,110.57142857142857,134.85714285714286,162.57142857142858,174.42857142857142,207.14285714285714,250.57142857142858,271.57142857142856,324.2857142857143,362.7142857142857,385.2857142857143,425.42857142857144,453.85714285714283,462.42857142857144,487.42857142857144,459.57142857142856,457.0,445.42857142857144,426.42857142857144,430.85714285714283,434.57142857142856,427.42857142857144,408.85714285714283,391.85714285714283,414.0,457.42857142857144,454.42857142857144,473.42857142857144,473.57142857142856,478.85714285714283,473.57142857142856,488.14285714285717,400.2857142857143,463.14285714285717,465.7142857142857,456.85714285714283,469.7142857142857,453.14285714285717,423.57142857142856,464.57142857142856,368.42857142857144,340.0,336.2857142857143,336.7142857142857,324.7142857142857,303.85714285714283,297.42857142857144,292.2857142857143,261.7142857142857,246.42857142857142,199.28571428571428,233.85714285714286,227.42857142857142,225.71428571428572,229.57142857142858,237.14285714285714,232.57142857142858,232.57142857142858,241.57142857142858,229.85714285714286,230.85714285714286,207.14285714285714,199.42857142857142,199.28571428571428,199.28571428571428,177.14285714285714,185.14285714285714,169.28571428571428,161.57142857142858,143.14285714285714,128.57142857142858,128.57142857142858,115.71428571428571,112.57142857142857,113.0,118.0,117.28571428571429,115.57142857142857,115.57142857142857,112.0,109.85714285714286,100.57142857142857,88.0,87.57142857142857,71.85714285714286,71.85714285714286,91.57142857142857,106.28571428571429,112.57142857142857,102.85714285714286,121.71428571428571,121.71428571428571,121.71428571428571
Beadle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.2857142857142858,1.5714285714285714,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.1428571428571428,1.0,1.1428571428571428,1.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2857142857142858,1.4285714285714286,2.2857142857142856,3.0,6.571428571428571,6.571428571428571,10.857142857142858,12.571428571428571,14.285714285714286,13.571428571428571,15.285714285714286,13.571428571428571,17.428571428571427,17.714285714285715,19.142857142857142,18.571428571428573,20.428571428571427,18.0,20.714285714285715,21.571428571428573,17.285714285714285,15.571428571428571,17.285714285714285,15.714285714285714,15.714285714285714,12.857142857142858,10.0,10.714285714285714,10.428571428571429,9.142857142857142,9.0,9.428571428571429,9.857142857142858,8.714285714285714,8.285714285714286,6.714285714285714,6.857142857142857,6.571428571428571,6.142857142857143,5.285714285714286,5.142857142857143,5.571428571428571,5.285714285714286,4.0
Charles Mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.7142857142857142,2.4285714285714284,2.857142857142857,3.4285714285714284,2.4285714285714284,2.2857142857142856,2.4285714285714284,2.4285714285714284,2.7142857142857144,2.2857142857142856,1.8571428571428572,3.0,3.142857142857143
